id,content,translate,
1534589849646166017,"Xlhome kebiasaan nih kalo malem rto wae, dikira asrama apa ada jamal nya",Loading...,Loading...
1534465489631465475,"Langganan xlhome ini dapat vidio setahun gratis ternyata, gak jadi perpanjang deh ntar agustus",Loading...,Loading...
1534213821812084736,"xlhome -_+$(@)$;_:""(372-#)*?';",Loading...,Loading...
1534073358400487424,@frrzmm Sama ya a lu xlhome juga,Loading...,Loading...
1534067982728830976,"Cape bgt sm xlhome, dr kmrn lg gangguan mlu ngapasiiiikkkkkk heran",Loading...,Loading...
1534066204922372097,"@xlhomeid Halo min ini kenapa wifi xlhome terus ya beberapa hari ini🙃🙃
Mau netflix and chill nih min😉","@xlhomeid hello min, why is the xlhome wifi keep on these days🙃🙃
Want Netflix and Chill, min😉",id
1533985984953561088,"@sastraaawijaya @MyRepublicID Sabotase memang sering terjadi termasuk saya juga pernah mengalami itumah akal2an tekhnisi lapangan soalnya myrep hanya ISP yang punya infrastruktur fiberstar, fiberstar ada xlhome, cbn, matrixs,biznet dan lain2, harusnya pihak republik memberi sangsi kebagian lapangan yang nakal",Loading...,Loading...
1533861180711653378,@xlhomeid Xlhome,Loading...,Loading...
1533760384171405312,"@Boeng_Galih Indiehome, XLhome sama apa lagi jdi 3 tu",Loading...,Loading...
1533754432717959168,sales xlhome ni kenapalah kd mau menanggapi. Heran,Loading...,Loading...
1533733351433162752,"XL Axiata Terapkan Solusi AirPON untuk Perluas Jaringan FTTH di Bogor 
#AirPON #FTTH #XLAxiata
#XLHome #Fiber
https://t.co/Yl42lpPixK lewat @selularid",Loading...,Loading...
1533451441851232256,xlhome feat. hujan. 📉,Loading...,Loading...
1533092709488939013,"Perdana XL 32GB Flex Harga anak sekolahan bonus Hingga 100GB

#XLaxiata #perdanaxl #perdanaxlkuota #myxl #xlhome #kartuxl #xlkuota https://t.co/MmjFYfIAL9",Loading...,Loading...
1533039932906045441,"@MsCornsalad Hi Ibu April, perihal layanan jaringan pastinya senantiasa kami  jaga ya. Jika ada pertanyaan seputar layanan XLHOME Fiber, silakan sampaikan via DM dan jangan lupa Follow akun kami di @XLHomeID ya. Thanks - ^Adi",Loading...,Loading...
1533013687166201856,lebih percaya ka akan turun hujan ketika xlhome lelet daripada prakiraan cuacanya bmkg https://t.co/AaqIrFNPCL,More believes Ka will rain when Xlhome is slow than the forecast of the weather BMKG https://t.co/aaqirfnpcl,id
1532947941803302913,koneksi xlhome menyebalkan akhir akhir ini,Loading...,Loading...
1532904666929176576,@banjarbase xlhome,Loading...,Loading...
1532776606594666496,@xlhomeid xlhome,Loading...,Loading...
1532382186439340033,"@worksfess mending pake First Media atau XLHOme, jauh lebih murah, lupakan indihumz lah",Loading...,Loading...
1532376665392832518,"The commitment toward our work reflects through the outcome. Be a part of XL life with Ganga Platino at Kharadi!

For bookings, contact us on +91 2066899127.

#gangaplatino #XLhome #balcony #GoelGangaDevelopments #RealEstateIndia #puneproperties #Kharadi #Pune https://t.co/uOA70VYyJE",Loading...,Loading...
1532340050499112961,Ini kenapa ya? @xlhomeid kok gambarnya lama banget keluar nya klo pake jaringan xlhome.  Dicoba pake  data seluler Telkomsel aman2 aja. Abis maintenance kemarin jd gini https://t.co/1fHA0qM3NT,Loading...,Loading...
1532225283675152384,XLHome tuh lagi ada kendala jaringan ya?? Kok ga bisa sih.. @xlhomeid,Loading...,Loading...
1532049700043784192,@xlhomeid xlhome,Loading...,Loading...
1532016129224241154,@worksfess Aku pake xlhome aman2 aja sih nder. Bayarnya gak sampe 300k,Loading...,Loading...
1531987526780846081,xlhome knp jelek bgt ANJINGGGGG,Loading...,Loading...
1531626354994606081,@mrstyg77 @xlhomeid @vidio Ini xlhome tangsel down dari pagi sampai sekaranf ?,Loading...,Loading...
1531568682442235905,BISMILLAH XLHOME GUE UDAH WARAS AMIN https://t.co/LDJCqw78Bx,Loading...,Loading...
1531454045654642688,@maulanadrii @paimonfess Gw pake xlhome sih wkwk sofar sogudd,Loading...,Loading...
1531121400802848769,"min @xlhomeid tagihan xlhome bulan ini belum ada masuk ke email, dari kemarin bayar ke indomaret atau lainnya pun selalu transaksi/kode tidak ditemukan..
terus internet saya dirumah hari ini udah mati, solusinya gimana ya??

mau bayar gak bisa, tapi udah dimatiin..",Loading...,Loading...
1531112888148316162,@xlhomeid bisa bantu keluhan saya internet xlhome di rumah saya tidak bisa digunkan dari subuh hingga sekarang..mohon di respon dan solusi nya,Loading...,Loading...
1531100592558395392,"Habiskan waktu dengan keluarga tercinta dengan menonton Vidio di rumah kamu! Ada banyak variasi konten menarik yang cocok untuk semua anggota keluarga. Yuk langganan Vidio Platinum untuk nonton sepuasnya di XL Home! 👉 https://t.co/A72L3Vcj8x

#SemuaAdaDiVidio @XLHome https://t.co/fcjphFeFyZ",Loading...,Loading...
1530713202173939712,"@0015lflx enggak, aku pake XLHOME",Loading...,Loading...
1530494930832879616,@tanyakanrl xlhome,Loading...,Loading...
1530176318272221184,Xlhome bafuk,Loading...,Loading...
1530152030186008577,@paimonfess XLHOME udah paling bagus. Murah dan kenceng,Loading...,Loading...
1530148661451034624,@paimonfess Xlhome,Loading...,Loading...
1529817231906918400,@burgundyshine sesama pengguna xlhome 🤝,Loading...,Loading...
1529790576849059840,@wirayudhha xlhome,Loading...,Loading...
1529695505353084930,@taikambingbulat @dennisprajonggi @jnnyhn_ himung lah iq xlhome gangguan?,Loading...,Loading...
1529672976689336322,xlhome kntl,XLHOME KNTL,en
1529576407482765312,"@Cowoindigo Hi Bapak Cowoindigo, adakah yang bisa kami bantu mengenai layanan XLHOME Fiber?  - ^Adi",Loading...,Loading...
1529498963925118976,[Askrl] plus minus pake xlhome dong kak.,Loading...,Loading...
1529390606543650816,xlhome bener bener dahh gue lg resp mbl 😭😭,Loading...,Loading...
1529197497335222273,@Boy0fLuv @XLHome @xlhomeid oiya yang gua tag xl jerman,Loading...,Loading...
1529154466838024193,Ni xlhome ad masalah apasi? Dah 3 hari tengah malem selalu gangguan 😡😡,Loading...,Loading...
1529146563443843072,"@Rezagvn @XLHome Bukan itu TWITTERNYA
Ini @xlhomeid",Loading...,Loading...
1529135942627258368,halo @xlhome https://t.co/ItsJM5Seeu,Loading...,Loading...
1529133169563545600,@18__ann Xlhome bestie,Loading...,Loading...
1528798454658768896,Xlhome gangguan ya?? Dari jam 11 malem tadi loh.. hadeh saya mau kerja… https://t.co/LdpbWxdZtU,Loading...,Loading...
1528794892234727424,@xlhomeid @xlhomejogja Halo.. saya mau complaint nih terkait XLHome lagi ada gangguan kah ??? ini ID xlhome saya 38849751 ..,Loading...,Loading...
1528787797691076608,@xlhomeid Kenapa di jam jam sekarang XLHome sering error yah ??? parah nih ..,Loading...,Loading...
1528784756934344704,Cape bgt error lg aja xlhome ☺️🙏🏻,Loading...,Loading...
1528783979662688257,Ini kok tumben ya xlhome tanggal segini blm ngeluarin tagihan bulanan.....,Loading...,Loading...
1528783855351517184,Penyakit xlhome tiap jam 12 malem di tanggal 20++ https://t.co/wttLIn758Z,Loading...,Loading...
1528641007075590144,@GxGBercengkrama Xlhome kayanya murah nder,Loading...,Loading...
1528547445952524288,"@convomf Kalo aku provider dr dl simpati, soalnya mau ke daerah mana pun biasa jaringannya ada aja gt loh. Trus loyalitynya bkin ada promo2 juga. Tp kalau mau yg bisa manage kuota pakenya by. U. Tp dirumah aku pake xlhome biar beda2 provdr klo gngguan",Loading...,Loading...
1528003780687450113,"@worksfess Pake xlhome 279/bulan flat, stabil. Kl pun ada trouble pasti lgsg di infoin sama cs xlhome nya sih tp emg jarang bgt trouble. Kl provider tergantung daerah km aja nder, bagusnya di jaringan provider apa.",Loading...,Loading...
1527655834125500419,"Dih xlhome nih napa dah putus nyambung muluuuuu, enak2 lg nonton film juga",Loading...,Loading...
1527486356376948736,"Gara - gara notifu dan snoreToast..
Selamat yaa.. golongan anda sudah membuat saya tersenyum... saya tunggu yang lainnya.. by @xlhome my internet home....
Realtime protection windows not detect notifu dan snoreToast...
#windows #pcreset #notifu #snoretoast #realtime #protection https://t.co/iNRgVwvr7z",Loading...,Loading...
1526982195230822401,XLHome maintenance disaat yang tidak tepat 🫠,Loading...,Loading...
1526981042514837505,Ga waras xlhome,Loading...,Loading...
1526975349623758849,Ni xlhome ngatau bsk deadline ya😭,Loading...,Loading...
1526975180522033152,@myXLCare ini xlhome lg down ya?? Wifi kok nge lag,Loading...,Loading...
1526974194281435136,xlhome lama lama lu gua banting ya,Loading...,Loading...
1526958378156986368,"@xlhomeid gimana sih ini xlhome, sudah bikin laporan gangguan koneksi tp sudah 2 hari gak ada teknisi datang, nge chat ke cs malah tidak ada jawaban, kami ini konsumen yang dilindungi UU Perlindungan Konsumen loh, ini nomer ticketnya tiket pelaporan dengan no pelaporan 4KKE-3Y74",Loading...,Loading...
1526647414861418496,@xlhomeid xlhome internet ko mati min?,Loading...,Loading...
1526609425758158850,@xlhomeid xlhome,Loading...,Loading...
1526456883187355648,@AryoLouis @xlhomeid Memang begitu xlhome lambat responnya,Loading...,Loading...
1526400032789803008,#XL HOME Jalin Kerjasama dengan #Vidio dan #Tokopedia. Kunjungi https://t.co/6K32qOnUcm . #hdp #xlaxiata #xlhome https://t.co/VRUF4fGGWv,Loading...,Loading...
1526377369875136513,/wal xlhome lagi gangguan kah?,Loading...,Loading...
1526291711148068864,/wal wifi xlhome gangguan kah?,Loading...,Loading...
1526086947935899648,"@xlhomeid Min, XLhome depok RTO nich dari pagi",Loading...,Loading...
1525889841870696448,"Wifi xlhome simcard simpati, biar kalo gangguan ada backup",Loading...,Loading...
1525730664582348800,ni xlhome napa sih 😤,Loading...,Loading...
1525488038519791621,@marsellus93 Xlhome dong,Loading...,Loading...
1525310133617586176,@gaskeundah Xlhome,Loading...,Loading...
1524747886537637888,@paimonfess xlhome ijo trs tp blkgan ini kuning dan merah gatau knp..,Loading...,Loading...
1524107872023416832,"@kemendagri Kagak malu ya para karyawannya sama Bapak Giunarto selaku HRD perusahaan murni...
Aduh prihatin gw... Mana karyawan XLHome pada di bodohin apa emang sengaja demi uang..  #xlhome #murnisolusindonusantara #giunarto #bankindonesia #polisi #indonesia https://t.co/6kRBC6qmBt",Loading...,Loading...
1524107617185894400,"@KemnakerRI Kagak malu ya para karyawannya sama Bapak Giunarto selaku HRD perusahaan murni...
Aduh prihatin gw... Mana karyawan XLHome pada di bodohin apa emang sengaja demi uang..  #xlhome #murnisolusindonusantara #giunarto #bankindonesia #polisi #indonesia https://t.co/vzBNHAPTab",Loading...,Loading...
1524107393356812288,"@bank_indonesia Kagak malu ya para karyawannya sama Bapak Giunarto selaku HRD perusahaan murni...
Aduh prihatin gw... Mana karyawan XLHome pada di bodohin apa emang sengaja demi uang..  #xlhome #murnisolusindonusantara #giunarto #bankindonesia #polisi #indonesia https://t.co/YH10DxzBH0",Loading...,Loading...
1523715422411173889,@23O8km Genggam tanganku mari menjadi sobat xlhome🙏🏻,Loading...,Loading...
1523645501836763139,@xduhittademigx Memang gak bener xlhome ini. Pasti dekat-dekat mau bayar dikasih trouble,Loading...,Loading...
1523639357508558848,Bangke memang XLhome ini... dari tadi jaringannya hilang terus anjinggg..,Loading...,Loading...
1523438363964968960,@IndiHomeCare @farahbrs Ganti aja far jadi xlhome...,Loading...,Loading...
1523258410451410944,"ini mah xlhome kayanya, sebelum pajak 11% bayar segini biasanya karna di rumah pake xlhome https://t.co/5UdpojEWZ1",Loading...,Loading...
1522623018765545472,@buddyhorangi @IndiHome @BiznetHome @XLHome @MNCPlayID,Loading...,Loading...
1522418580423200769,"Nonton SPY X Family bareng anggota keluarga lebih seru dengan langganan Vidio Platinum di XL Home! Yuk langganan sekarang 👉 https://t.co/a0fFw3RHTc 

#SemuaAdaDiVidio @XLHome https://t.co/GmbQyk3v79",Loading...,Loading...
1522243888333094912,@banjarbase Di kelayan sdh masuk lah xlhome?,Loading...,Loading...
1522016562911547392,"@xlhomeid Terima kasih sdh saya isi formnya, ini untuk rumah saudara saya di Bandung, klo rmh saya sendiri sdh menggunakan XLHome :)",Loading...,Loading...
1521849925507555328,"@rosidjaelani_ Hi Bapak Rosid, terimakasih dan jika ada pertanyaan seputar layanan XLHOME Fiber jangan ragu untuk menghubungi kami ya. Thanks  - ^Adi",Loading...,Loading...
1521090355243802624,"@mks_fess XLhome, Nder.",Loading...,Loading...
1520668524469186560,"Xlhome sy bermasalah, please help @myXL @myXLCare",Loading...,Loading...
1520461062717419520,"@banjarbase Mun itu tagihan xlhome jelas 200 nder, mun tagihan lain ahuam",Loading...,Loading...
1520396920073584640,@xlhomeid xlhome,Loading...,Loading...
1520396877291614210,@xlhomeid xlhome,Loading...,Loading...
1520396831116578816,@xlhomeid xlhome,Loading...,Loading...
1520396787877486592,@xlhomeid XLhome,Loading...,Loading...
1520109522710269952,hmmmm ya namanya sales kan ngejar target ya hahaha. dah capek di php. ni xlhome gak mau masuk ke daerah rumah gue apa wkwk,Loading...,Loading...
1519607697758298112,"rumahku: xlhome 30mbps
rumahnya: indihome 100mbps
🙏🏻😔🥲 https://t.co/XRhkcorauM",Loading...,Loading...
1519370256455651329,@xlhomeid xlhome,Loading...,Loading...
1519143062219685888,Apa kerugian begini dikompensasi sm xlhome? Ah 9rb-an per hari aja dianggap gak seberapa kali ya. Aa aaa aa entah smp kapan aa aaa aa ku mampu bertahan aa aaa aa hindari kenyataan aa aaa aa... ada yg inget Tip-ex gak?,Loading...,Loading...
1519143055290695681,Dari yg tadinya cukup puas dengan layanan xlhome selama 2 tahun ini; paling gak bersyukur krn udah membantu kerjaan sehari2 yg memang butuh koneksi internet &amp; memberi hiburan lewat xlhome. Sampai jadi kecewa berat hanya dalam 11 hari.,Loading...,Loading...
1519143018401787904,"Ada gak sih yg pernah ngalamin layanan cs xlhome yg gak ngenakin? Sukur2 ada pegawai xlhome yg bisa bantu krn saya gak tau mesti ngadu ke mana lagi buat kendala koneksi xlhome. Udah lapor ke cs-nya, tp udah 11 hari smp dg hari ini, cuma disuruh nunggu. Mgkn smp lebaran kuda.",Loading...,Loading...
1518974704211869696,Disini ada yg make wifi xlhome gak? Kalo ada aku mau nanya2 dunggg,Loading...,Loading...
1518818873746751490,@Teras_Ayung @falla_adinda @IndiHome Wah krg faham jg. Gue pke xlhome soalnya,Loading...,Loading...
1518247663443255296,"@XLAxiata_Tbk @xlhomeid XLHOME 
#JadiLebihBaik",Loading...,Loading...
1518194322767695873,@mks_fess XLhome,Loading...,Loading...
1518193714258407424,@dduaal @mks_fess Klo xlhome tersedia di daerah makassar bagian mana saja?,Loading...,Loading...
1518191176842551296,@mks_fess XLhome,Loading...,Loading...
1518191066482364418,@mks_fess Xlhome,Loading...,Loading...
1518190456785768448,@mks_fess Xlhome?,Loading...,Loading...
1518067766615453696,Efek puasa jaringan xlhome jadi ikutan lemes,Loading...,Loading...
1517496164941107200,"xlhome, juga ngga ada. padahal lumayan banget.",Loading...,Loading...
1517138265396027397,/wal ada yg bisi kontak xlhome kah? mau masang,Loading...,Loading...
1516447590132248580,@BLVCKC0FFE xlhome dong,Loading...,Loading...
1516363875100336128,"@xlhomeid waktu itu saya coba pasang xlhome, tapi waktu disurvey katanya gaada tali pancing jadi gabisa, itu kenapa ya?",Loading...,Loading...
1516325539736215556,@onjkthv xlhome,Loading...,Loading...
1516281287799033860,@onjkthv biznet myrep xlhome,Loading...,Loading...
1515997804485025793,Nie yg make xlhome wifi error ga sih,Loading...,Loading...
1515933414175686658,@xlhomeid Apa memang begitu cara penagihan XLHome. Naik sedikit2. Ja gak mencolok. Apa itu bukannya pelanggaran...??,Loading...,Loading...
1515932996271939586,@xlhomeid Tagihann XLHome nyabknp naik terus ya.,Loading...,Loading...
1515575791051968512,"Your balcony can become a hostess to all your dream events, when you step into X-ceptiona-L luxuriousness at #GangaPlatino.
#XLhome #balcony #penthouse #gardenapartment #ranalia #celebritywedding #momentmarketing #GoelGangaDevelopments #RealEstateIndia #puneproperties #Kharadi https://t.co/HoYuD9lWGw",Loading...,Loading...
1515289915637985282,"@xlhomeid 
Tagihan xlhome sy bulan april kok gak ada ya re.inder / notifikasi.berarti gratis yg untuk bulan april..",Loading...,Loading...
1515282776073056259,xlhome ngapa lemot sii,Loading...,Loading...
1514981121934573570,Gapunya energi buat komplain ke xlhome hhhh,Loading...,Loading...
1514561995890040835,@DDYSTRN XLHOME supremacy ini 👏 tapi belakangan ini biznet lagi sering eror dah katanya,Loading...,Loading...
1514532142293782533,@xlhomeid min xlhome banjarmasin lagi gangguan ya?,Loading...,Loading...
1514341634464378881,@kinderzall xlhome aja kak,Loading...,Loading...
1514130433768038401,"Sayangnya bng gaada xlhome :,)",Loading...,Loading...
1514089409821691911,"Selamat siang @myXL @myXLCare Internet XLhome kami di Makassar bermasalah, tapi kalau harus menunggu 2 hari baru didatangi teknisi, kami dirugikan. Apa solusi atau kompensasinya ???",Loading...,Loading...
1514076651079946240,@banjarbase xlhome,Loading...,Loading...
1514076108932939777,"@banjarbase Xlhome, kd ingat harganya brp",Loading...,Loading...
1513989049715150848,@shitisntlicious ganti xlhome wae lancar troosss,Loading...,Loading...
1513532674215874561,@xlhomeid min cara pengecekan jaringan xlhome di daerah tempat tinggal sy gmn ya min?,Loading...,Loading...
1513491661279559682,@yar4wr pengguna xlhome😔,Loading...,Loading...
1513489034970267648,saran wifi kecuali indihom sm xlhome donk,Loading...,Loading...
1513483302996361220,Xlhome jaringannya lagi busuk ini di Bogor kota,Loading...,Loading...
