content,id,trans_eng
@myXLCare nungguin yg benerin internet xlhome sudah hampir 1 jam dari waktu yg dijanjikan (slot) ga datang ???,1554326968429993984,@myxlcare waiting for the xlhome internet that has been almost 1 hour from the promised time (slot) doesn't come ???
Xlhome csnya kebanyakan bacot di dm. Cuma bisa balas in progres² sampek kiamat,1554269365964419073,Xlhome cs is mostly bacoted in DM. Can only reply in progress until the end
@zaldidot Sdh ada xlhome 😅,1553863840353230848,@zaldidot has xlhome 😅
@Iongentot Terkait layanan XLHome dapat disampaikan via DM ya :). Thanks - ^Ersa,1553634736072900608,@Igentot related to XLHOME services can be delivered via DM :). Thanks - ^ersa
Ini xlhome kenapa lagi jam segini gangguan ya allah😭 @xlhomeid,1553444264201580544,This is xlhome why again at this hour the disturbance is OLAHL
"Ini xlhome gangguan pas lagi dota tadi
Untung ada tethering dan untung menang",1553406347235844096,"This is XLHOME DISTURBANCE PAS DOTA AGAIN
Fortunately there is tethering and fortunately winning"
"@Askrlfess kalo lu pake xlhome and myrepublic, kemungkinan bbrp yg diblok msh bisa dibuka.",1553291510774644736,"@Askrlfess If you use xlhome and myrepublic, the possibility of some blocked can still be opened."
i still can play apex sih tapi pake xlhome idk with other providers,1553230725461131264,I still can play apex but use xlhome idk with other providers
@ovii995 gatau ini karena aku pake xlhome atau emang udah jalan dnscrypt nya https://t.co/zaDHw0RDEO,1553165963482505216,@ovii995 gatau this is because I use xlhome or already walking dnscrypt https://t.co/zadhw0rdeo
@mozila80 @teamsecret @kemkominfo @IndiHome @IndiHomeCare Pake @xlhome aja,1553163030170574853,@mozila80 @teamsecret @kemkominfo @indihome @indihomecare just use @xlhome
maya xlhome lo ga ngebantu bgt anjjjjjj,1553046157689257984,Maya xlhome you don't help anyway
@xlhomefiberindo kak saya mau bayar xlhome saya via virtual mandiri kenapa tidak bisa ya?,1552794336185970689,"@xlhomefiberindo sis, I want to pay my xlhome via virtual independent, why can't it?"
"@celiecandys Xlhome goated, i changed from firstmed this year and sheesh",1552738781060808705,"@celiecandys xlhome goated, I changed from first filed this year and sheesh"
xlhome jam segini napa rto muluu si,1552728201465540608,xlhome at this hour napa rto muluu si
Name a more iconic duo than XLHome and 1 am connection problem,1552723054320812032,Name a more iconic duo than xlhome and 1 am connection problem
"Nontom mukbang jam segini tuh cari perkara, sama macam @xlhome ni tiap jam segini gangguan pukimak dah berapa hari berturut turut mi",1552722689529237504,"Nontom Mukbang at this hour looking for cases, the same kind of @xlhome ni every hour at this time"
xlhome plissss aku lagi compeee,1552377111687872512,XLHOME Plissss I'm Competee
"@e_doremifa Hi Bapak Edo, maaf atas kendala yang dialami. Terkait layanan XLHome dapat disampaikan via DM ya :). Thanks - ^Ersa",1552344551381094400,"@e_doremifa hi Mr. Edo, sorry for the obstacles experienced. Regarding XLHOME services, it can be delivered via DM :). Thanks - ^ersa"
"@e_doremifa Hi Bapak Edo, maaf atas kendala yang dialami. Terkait layanan XLHome dapat disampaikan via DM ya :). Thanks  - ^Ersa",1552334093031190528,"@e_doremifa hi Mr. Edo, sorry for the obstacles experienced. Regarding XLHOME services, it can be delivered via DM :). Thanks - ^ersa"
tabe ada pake xlhome? lancarji jaringannya?,1552133163623022592,tabe is there using xlhome? Current network?
Xlhome kalo gak gangguan setelah jam 12 malem kayaknya bakal kejang kejang,1551985105891053568,Xlhome if not interrupted after 12 pm it seems like it will be a seizure
xlhome sorry tp lu anjing bgt,1551966667416092673,xlhome sorry but you are really dogs
"@xlhomeid 
Halo selamat pagi,
Ini kok internet xlhome mati ? Sudah dari kemarin sore sampai sekarang tidak dapat pakai internet",1551722527369486336,"@xlhomeid
Hello, good morning,
Why is this xlhome internet die? It's been from yesterday afternoon until now I can't use the internet"
@xlhomeid Xlhome,1551649480537034753,@xlhomeid xlhome
"@myXLCare 
Halo selamat sore, ini saya ingin tanya apakah internet xlhome sedang error'? Sudah 2 jam internet mati

Sudah nunggu 1 jam telepon CS selalu sibuk",1551535629460090882,"@myxlcare
Hello good afternoon, I want to ask whether the Xlhome internet is an error '? It's been 2 hours to die

I have been waiting for 1 hour to call cs always busy"
"@XLHome saya ingin komplain, koneksi saya sudah satu minggu tidak stabil, lebih sering putusnya dari pada nyambungnya.",1551425735692132352,"@Xlhome I want to complain, my connection has been unstable for one week, more often than connecting."
"@xlhomeid tidak ada weekend yang aman untuk user xlhome, jaringan RTO,  lelet,  lapor nya super ribet diputer puter bot hahaha. Langganan wifi tapi hari hari pake kuota data",1550831064989310976,"@xlhomeid there is no safe weekend for XLHOME users, RTO networks, slow, report super complicated on the computer of Puter Bot hahaha. Wifi subscription but the day using the data quota"
@rhmdndrnt XLHome kontoll,1550826513909809152,@rhmdndrnt xlhome complete
[askrl] guys jaringan wifi bagusan fm/xlhome ya?,1550684210012205056,[Askrl] Guys wifi network good fm/xlhome huh?
"@inadhilahs Xlhome ih cb geura, udh msk daerah lu blm na",1550678652848746496,"@inadhilahs xlhome ih cb geura, already msk the area you haven't"
"#xlhome
#internetmurah
#wifi
#wifiruangusaha https://t.co/PZPtWZypfw",1550654484644171776,"#xlhome
#internetmurah
#wifi
#wifiruangusaha https://t.co/pzptwzypfw"
"@agamag Tetep kalah dr xlhome.,",1550494005837762560,"@agamag still lost from xlhome.,"
udah beralih dari indihome ke xlhome kira bakal lebih baik ternyata sama aja..,1550485577656455168,"Already switching from IndiHome to Xlhome, I think it's better to be the same ..."
jaringan xlhome kenapa deh sering jelek bgt akhir-akhir ini 🥲,1550366949921591297,xlhome network why is it often bad lately 🥲
"@agamag @kusuma_loka Aku pake xlhome. Bayangin, 30mbps cm 100 rb. Sampe fm dan indigo kebakaran jembut . Lha pelanggan pd kabur....",1550332579492302849,"@agamag @kusuma_loka I use xlhome. Imagine, 30Mbps cm 100 rb. Until FM and indigo fire hairy. Lha customers to run away ...."
PROMO JULI #xlhome #promoxlhome #hargaxlhome #xlhomejakarta #xlhometangerang #xlhomedepok #xlhomebekasi #xlhomemakassar #xlhomebandung #xlhomebalikpapan #xlhomebanjarmasin #xlhomebanjarbaru #xlhomeyogyakarta #xlhomecirebon #xlhomepalangkaraya #xlhomebali https://t.co/TagBIJ4qXl https://t.co/X7DrXvZiRq,1550253296115675136,PROMO JULI #xlhome #promoxlhome #hargaxlhome #xlhomejakarta #xlhometangerang #xlhomedepok #xlhomebekasi #xlhomemakassar #xlhomebandung #xlhomebalikpapan #xlhomebanjarmasin #xlhomebanjarbaru #xlhomeyogyakarta #xlhomecirebon #xlhomepalangkaraya #xlhomebali https://t.co/TagBIJ4qXl https://t.co /X7drxvzirq
@XLHome @myXL kok xl home lelet bngtt ejekekskskakkaka,1550073988616835072,@Xlhome @myxl kok xl home is slow
ni wifi xlhome kek babi bgt anjjjj LEMOTTTTTT @xlhomeid,1550043503920816128,ni wifi xlhome kek pigs bgt anjjjj slow
@banjarbase aku xlhome 277k bagi 5 bulatnya 56 sorang nder,1549776471740542977,@banjarbase I xlhome 277k for 5 round 56 nder
gw setiap xlhome ancur: https://t.co/HpesVj3pBv,1549623109770063872,I every XLHOME AFUR: https://t.co/hpesvj3pbv
"@xlhomeid Bot ngapain ngomong sama bot , by phone dengan cs #xlhome tetap gak beres, sudah nunggu 8 jam , giliran gak bayar diputusin, pas dibayar selang berapa hari diputusin lagi alasan kerusakan putus fiber lah sudahlah lama lama saya yang putusin untuk tidak langganan #xlhome lagi",1549447366750613504,"@XLHOMEID BOT What are you talking to the bot, by phone with CS #xlhome still not right, I have been waiting 8 hours, it's not to pay for the payment, when I am paid a few days, the reason for the damage to the broken fiber has been a long time since I decided to not subscribe # Xlhome again"
"@xlhomeid Bahas xlhome pakai data telkomsel , karena xlhome dirumah 4 jam sudah padam karena alasan perbaikan yang tidak jelas #xlhome #memgecewakan",1549436108345602048,"@xlhomeid discuss xlhome using Telkomsel data, because xlhome at home 4 hours has been extinguished for reasons of unclear improvement #xlhome #memge,"
@Askrlfess xlhome,1549393892080242688,@Askrlfess xlhome
"udah 2 tahun make xlhome tapi tahun ini kenapa sering down dah jaringannya, tolol bgt @xlhomeid",1549373222994395136,"It's been 2 years to make xlhome but this year why often the network has been down, stupid @xlhomeid"
"@xlhomeid Kemarin lampu internet yg mati, skrg lampu los yg nyala.. payah Xlhome.. cuma promo di gedein https://t.co/I9YkTOv9rl",1549370213027573760,"@xlhomeid yesterday the internet lights were dead, now the stall lights are on ... lousy xlhome .. only promo at Gedein https://t.co/i9yktov9rl"
@xlhomeid Payah xlhome lampu los menyala https://t.co/w9Q2cnN0tI,1549367637292904448,@xlhomeid lousy xlhome loss lights https://t.co/w9q2cnn0ti
Paket Promo XL HOME Terbaru #xlhome #promoxlhome #hargaxlhome #xlhomejakarta #xlhometangerang #xlhomedepok #xlhomebekasi #xlhomemakassar #xlhomebandung #xlhomebalikpapan #xlhomebanjarmasin #xlhomebanjarbaru #xlhomeyogyakarta #xlhomecirebon #xlhomepalangkaraya #xlhomebali https://t.co/bT6yH4DIcs,1549172924736995328,Paket Promo XL HOME Terbaru #xlhome #promoxlhome #hargaxlhome #xlhomejakarta #xlhometangerang #xlhomedepok #xlhomebekasi #xlhomemakassar #xlhomebandung #xlhomebalikpapan #xlhomebanjarmasin #xlhomebanjarbaru #xlhomeyogyakarta #xlhomecirebon #xlhomepalangkaraya #xlhomebali https://t.co/bT6yH4DIcs
@xlhomeid Penyakitnya xlhome https://t.co/4ywopQJTqs,1549082775277359106,@xlhomeid the disease xlhome https://t.co/4ywopqjtqs
"@Vna5454 @xlhomeid Hi kak, ceritain pengalaman kamu memakasi xlhome dong kak",1548968109507166208,"@Vna5454 @xlhomeid hi sis, tell me your experience of wearing xlhome please sis"
"@AdityaManek @hdytarf_ Mboten Gus, kulo xlhome",1548917827335102465,"@Adityaanek @hdytarf_ mboten gus, kulo xlhome"
Main Game di TV mu dengan Android Box XL HOME #xlhome #xlhometangerang #xlhomebekasi #xlhomedepok #xlhomebogor #xlhomejakarta #xlhomemakassar #xlhomesemarang #xlhomebanjarbaru #xlhomebalikpapan #xlhomebanjarmasin #xlhomebandung #xlhomecirebon #xlhomesemarang #xlhomebali https://t.co/D57tsZs2sR,1548806071971885056,Main Game di TV mu dengan Android Box XL HOME #xlhome #xlhometangerang #xlhomebekasi #xlhomedepok #xlhomebogor #xlhomejakarta #xlhomemakassar #xlhomesemarang #xlhomebanjarbaru #xlhomebalikpapan #xlhomebanjarmasin #xlhomebandung #xlhomecirebon #xlhomesemarang #xlhomebali https://t.co/D57tsZs2sR
Wifi XL Home Internet Kencang #xlhome #firstmedia #myrepublic #IndiHome #xlhometangerang #xlhomejakarta #xlhomedepok #xlhomebekasi #xlhomebogor #xlhomebalikpapan #xlhomebanjarbaru #xlhomesemarang #xlhomebandung #xlhomeyogyakarta #hargaxlhome #promoxlhome #wifixlhome https://t.co/CzemtgBggb,1548653019881156608,Wifi XL Home Internet Kencang #xlhome #firstmedia #myrepublic #IndiHome #xlhometangerang #xlhomejakarta #xlhomedepok #xlhomebekasi #xlhomebogor #xlhomebalikpapan #xlhomebanjarbaru #xlhomesemarang #xlhomebandung #xlhomeyogyakarta #hargaxlhome #promoxlhome #wifixlhome https://t.co/CzemtgBggb
"@myXLCare min, xlhome ada di jalan plester, kayu putih, pulogadung, jakarta timur ga? Klo ada paketannya berapa? Thanks",1548556605750255616,"@myxlcare min, xlhome is on Jalan Plester, Kayu Putih, Pulogadung, East Jakarta or not? If there is a package how much? Thanks"
Xlhome knp sik anj emosi lama2,1548545141316628480,Xlhome why is an old emotions
XLHome elah dari kemaren lho ini interrupted connection. Dari kemaren lhoh jelek banget koneksinya.,1548292172516331523,"Xlhome has been interrupted connection yesterday. From yesterday, the connection was really bad."
"@XLAxiata_Tbk  Kenapa ya pelayanan di xlhome lamban sekali, 1 minggu lebih gak ada perubahan, Payah ini",1548270467660021760,"@Xlaxiata_tbk Why is the service in Xlhome very slow, 1 week no change, this is bad"
Xlhome mateeee 🫣,1547962833979056130,Xlhome Mateeee 🫣
Gimana mau marathon min..Wong dari jam 12 siang mati Xlhome di Rumahku...ayolah min direspon.. https://t.co/OWI9DGHWTJ,1547908083631788034,How do you want to marathon min..wong from 12 noon died xlhome at my house ... come on min responded .. https://t.co/owi9dghwtj
Mo marah bgt xlhome error 🤼👬🤬🤬🤬🤬🤬🤬🤬🤬,1547607292543086593,Mo angry really xlhome error 🤼👬🤬🤬🤬🤬🤬🤬🤬🤬
"@ikanatassa Gampang daftarnya, pelayanan jg okelah. Aku udah pake 2 tahunan, belum pernah sampe ngamuk bgt bgt misal ada masalah😂 tapi si XLHOME ini belum ada 5G jaringannya, walaupun udah cepet jg sih",1547431533606121472,"@Ikanassa Easy Register, the service is also okay. I've used 2 years, I have never been stuck so very much, for example there is a problem, but this xlhome is not yet 5G network, even though it's fast too"
"@arloabdillah Hi Kak Niaga, Customer Service XLHOME bisa kakak hubungi lewat @xlhomeid atau menelpon ke 820 (dari XL). Thanks :) - #M535",1547182803401334784,"@arloabdillah hi sis niaga, xlhome customer service can be contacted via @xlhomeid or call 820 (from xl). Thanks :) - #m535"
ML! Gaes buat main mole tuh wifi yang stabil indihome atau xlhome ya? Bingung mau pasang wifi disini 2 itu doang yg tercover,1546945941114351617,ML! Gaes to play mole is a stable indihome or xlhome wifi? Confused about wanting to install wifi here 2 that is covered
@ruleee Hahahahahaahha udh saatnya pakai xlhome,1546654127630868481,@ruleee hahahahahaahha it's time to use xlhome
indomaret gajelas babi udh bayar xlhome malah ttp kena suspen,1546538757159292928,indomaret clear pigs already paid xlhome instead of being suspended
@xlhomeid Xlhome,1546475820796952578,@xlhomeid xlhome
"#xlhome
#internetfiber
#sewamodem
#jasainternet
#yogyakarta https://t.co/Z57YCQXQwc",1545967123377180672,"#xlhome
#internetfiber
#sewamodem
#Jasainternet
#yogyakarta https://t.co/z57ycqxqwc"
"Berita tanggal 16 Agustus 2020, tadi muncul di notif karena ada yg tanya XLHome. https://t.co/kyzPHXZ23V",1545737346250706947,"News on August 16, 2020, earlier appeared in Notif because someone asked Xlhome. https://t.co/kyzphxz3v"
"@convomf wifi apa dulu?

tethering? atau isp (indihome/xlhome/dsb)?

kalo tethering lgsg liat dr settingan tetheringnya aja.

kalo isp harus pake laptop atau kalo udh apal default gatewaynya bisa lgsg pake hp, biasanya 192.168.8.1 (xlhome) tp tiap langganan beda2 biasanya. cara liatnya ⬇️",1545650658144972800,"@convomf wifi what first?

Tethering? or ISP (Indihome/Xlhome/etc.)?

if tethering lgsg see the tethering settings.

If the ISP has to use a laptop or if the default gateway can use the cellphone, usually 192.168.8.1 (xlhome) but each subscription is different usually. how to see it ⬇️"
@JohanRio @fuampsycho @caesaratiensya @tempeultra @hrdbacot Saya pake xlhome. Awalnya 225rb.skrg 265. Jaringan ok sih hampir ga pernah gangguan,1545497131691446272,@Johanrio @fuampsycho @cauraniensya @tempeultra @hrdbacot I use xlhome. Initially 225rb.skrg 265. The network is ok almost never interrupted
@LinusTech Man I tired my ISP xlhome in Indonesia they modem Huawei have error only way and plug and my modem suck,1545471645766131712,@Linustech man i tired my isp xlhome in Indonesia they modem huawei have error only way and plug and my modem suck
"XLHome Down dari kemarin malam sampai sekarang, 9 Juli 2022, 12:11 AM.
@xlhomeid @xlhomefiberindo @myXL @myXLCare layanan yg jawab cuman BOT? Pantes ratingnya down",1545440716909752321,"Xlhome Down from last night until now, July 9, 2022, 12:11 AM.
@xlhomeid @xlhomefiberindo @myxl @myxlcare The service that answers is just bot? No wonder the rating is down"
